mins,fgm,fga,3pm,3pa,ftm,fta,dreb,oreb,reb,ast,stl,blk,to,pf,+/-,pts
3,1,2,0,1,1,2,0,1,1,0,0,0,0,0,5,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
40,5,10,1,4,5,10,0,4,4,5,0,0,6,1,3,12
40,6,14,1,4,6,14,1,7,8,6,0,2,1,1,30,16
38,8,16,0,6,8,16,3,3,6,0,1,0,2,2,2,18
37,6,10,4,6,6,10,0,5,5,1,0,1,2,3,-4,22
33,7,10,3,4,7,10,0,2,2,2,1,0,2,5,1,20
35,1,9,0,3,1,9,1,3,4,4,1,0,0,2,-2,2
36,4,11,0,3,4,11,2,5,7,3,0,0,1,2,12,10
30,4,10,1,4,4,10,0,2,2,2,1,0,1,4,-12,14
34,6,13,1,4,6,13,1,2,3,2,2,1,2,0,-5,13
24,3,6,0,1,3,6,0,4,4,2,1,1,3,3,7,8
31,1,4,0,1,1,4,0,5,5,4,1,1,2,0,19,9
36,9,11,0,1,9,11,1,2,3,4,2,0,3,3,13,19
27,1,4,0,0,1,4,0,2,2,6,1,0,2,1,9,2
21,1,6,0,2,1,6,1,0,1,2,0,0,0,1,-17,2
20,1,5,0,0,1,5,0,1,1,0,0,0,1,0,8,2
23,5,8,0,0,5,8,0,2,2,3,2,0,2,1,33,12
25,5,7,0,0,5,7,0,2,2,6,0,0,1,3,15,10
24,5,8,0,1,5,8,1,6,7,4,0,1,1,1,0,11
28,6,11,0,0,6,11,0,2,2,4,0,0,1,2,9,16
40,11,24,1,4,11,24,1,7,8,1,1,1,1,0,5,35
37,9,17,0,2,9,17,0,7,7,5,0,0,2,0,6,19
40,4,19,0,2,4,19,2,9,11,4,1,1,2,2,-2,13
34,12,25,0,2,12,25,2,2,4,5,2,0,0,2,-5,30
38,13,25,0,1,13,25,0,2,2,6,1,0,2,1,13,34
36,12,25,4,5,12,25,1,5,6,4,1,0,1,3,16,33
33,6,17,2,2,6,17,1,4,5,2,0,0,1,2,-6,18
34,5,13,1,3,5,13,0,4,4,4,1,0,4,2,5,17
36,9,18,1,3,9,18,0,1,1,4,1,2,3,4,3,26
34,10,21,0,1,10,21,2,1,3,4,2,0,4,4,-6,29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,7,0,0,2,7,3,10,13,0,0,1,2,4,-19,6
31,6,11,0,0,6,11,4,2,6,0,0,0,3,1,-6,15
27,6,10,0,0,6,10,1,9,10,1,1,3,1,2,20,19
23,2,7,0,0,2,7,1,7,8,1,0,0,1,3,4,5
23,2,6,0,0,2,6,1,1,2,1,0,0,0,5,-10,6
42,4,9,0,0,4,9,1,5,6,1,0,1,1,5,5,14
14,0,3,0,0,0,3,1,1,2,0,1,0,1,4,-15,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,7,10,3,5,7,10,0,4,4,3,1,1,2,5,-6,17
21,1,6,0,4,1,6,0,3,3,0,2,0,0,1,2,3
21,2,5,1,3,2,5,0,4,4,2,1,0,2,2,8,5
29,2,3,1,1,2,3,1,4,5,4,0,1,1,1,9,6
28,3,11,3,10,3,11,0,1,1,3,2,1,1,2,-12,9
34,4,9,3,6,4,9,1,4,5,3,0,2,2,1,13,11
27,3,6,3,5,3,6,0,2,2,4,2,0,2,2,13,9
32,4,5,4,4,4,5,0,3,3,3,0,1,1,2,3,14
30,2,9,1,7,2,9,0,2,2,3,1,0,1,3,-8,6
38,2,10,1,5,2,10,0,4,4,2,0,0,3,2,-4,11
23,6,11,1,4,6,11,2,2,4,2,2,0,4,6,5,23
39,10,21,4,9,10,21,0,3,3,1,2,0,2,3,-4,27
31,5,15,3,9,5,15,1,2,3,0,0,0,1,2,10,17
38,8,15,1,3,8,15,0,6,6,2,2,0,1,0,21,30
32,3,10,0,2,3,10,1,2,3,2,0,0,3,0,-19,15
32,8,16,1,4,8,16,3,4,7,1,0,1,1,1,-7,23
35,8,15,4,5,8,15,0,5,5,6,1,0,2,0,6,26
41,8,17,1,4,8,17,0,3,3,2,1,0,2,0,2,23
39,6,12,2,4,6,12,0,7,7,6,1,0,2,1,12,14
33,5,13,3,6,5,13,2,1,3,4,1,0,1,0,14,15
27,5,9,3,4,5,9,0,4,4,0,0,0,1,1,-1,14
37,9,12,3,4,9,12,1,4,5,7,0,0,2,0,1,22
31,1,7,1,4,1,7,0,1,1,1,0,0,2,1,-4,3
25,3,6,2,3,3,6,0,5,5,4,1,0,1,2,-16,8
35,5,14,1,3,5,14,0,0,0,6,2,0,2,4,6,13
37,5,8,2,4,5,8,0,4,4,8,0,0,5,0,2,15
38,3,8,0,4,3,8,0,3,3,4,0,0,0,2,5,13
35,4,10,2,6,4,10,0,7,7,5,0,0,1,0,6,10
5,1,3,0,0,1,3,0,0,0,0,0,0,0,1,-13,2
23,6,8,0,0,6,8,3,3,6,1,2,0,1,4,7,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0
3,1,1,0,0,1,1,0,0,0,0,0,0,1,1,-1,2
5,0,2,0,0,0,2,0,1,1,0,0,0,0,0,-3,0
2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,3,8,1,3,3,8,1,8,9,2,1,2,0,0,1,7
31,6,13,3,8,6,13,2,3,5,1,0,2,2,4,1,17
24,2,13,1,5,2,13,0,5,5,0,0,1,5,3,-3,7
15,0,4,0,2,0,4,1,1,2,1,0,0,0,3,-3,2
21,3,6,2,2,3,6,1,2,3,1,0,0,2,0,10,10
14,0,5,0,3,0,5,0,4,4,2,1,0,1,2,-16,0
26,1,7,0,2,1,7,1,4,5,0,2,1,3,0,0,5
25,5,9,3,5,5,9,1,5,6,1,1,0,0,2,6,17
22,6,11,1,2,6,11,3,5,8,2,1,1,2,0,-5,15
29,8,14,4,7,8,14,1,6,7,10,2,1,4,2,11,21
37,13,24,5,10,13,24,1,2,3,10,1,0,0,0,-6,33
30,4,18,1,6,4,18,0,2,2,2,0,0,2,1,-21,14
34,7,16,2,6,7,16,1,1,2,6,0,0,2,1,13,16
37,8,22,1,6,8,22,0,5,5,6,0,0,0,4,-13,18
29,14,19,5,8,14,19,0,1,1,5,0,0,0,0,27,36
33,5,16,1,6,5,16,2,3,5,13,0,1,4,2,12,15
37,9,19,2,5,9,19,0,5,5,6,3,0,3,1,13,22
33,4,8,0,2,4,8,2,2,4,7,1,0,1,1,8,17
20,2,8,2,4,2,8,0,0,0,3,0,0,2,1,-10,6
30,0,3,0,2,0,3,0,3,3,9,1,1,1,0,3,0
32,1,10,1,6,1,10,1,1,2,9,2,0,3,1,-3,3
31,3,6,1,2,3,6,1,2,3,4,1,1,2,4,-8,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,5,2,4,2,5,0,1,1,4,0,0,2,3,0,6
16,0,2,0,1,0,2,0,3,3,3,0,0,0,1,-5,0
42,4,8,0,0,4,8,1,7,8,0,1,2,1,5,-15,11
29,5,10,0,0,5,10,4,3,7,3,0,3,0,3,17,10
36,7,10,0,0,7,10,6,11,17,1,1,1,1,2,-11,17
30,2,5,0,0,2,5,1,11,12,1,0,3,3,3,13,6
31,6,8,0,0,6,8,5,7,12,2,2,2,2,3,-1,14
26,6,7,2,2,6,7,1,1,2,0,0,0,0,2,-9,16
39,8,13,1,3,8,13,1,2,3,2,2,0,1,2,-3,19
30,6,10,2,4,6,10,2,7,9,2,0,1,2,1,35,17
27,2,7,1,2,2,7,3,5,8,2,0,2,1,1,0,5
27,4,7,3,4,4,7,3,1,4,1,1,1,4,4,0,13
24,4,9,1,2,4,9,2,3,5,0,1,0,3,0,10,10
16,1,6,0,2,1,6,0,3,3,0,0,0,1,2,4,2
19,0,4,0,2,0,4,0,3,3,0,0,0,1,2,-3,0
4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-8,0
24,4,8,2,5,4,8,0,2,2,0,0,0,0,0,-5,10
17,1,4,0,3,1,4,0,3,3,0,0,0,0,2,-6,3
21,1,6,0,3,1,6,1,1,2,0,1,0,1,0,2,2
23,3,4,2,2,3,4,0,1,1,0,0,0,2,2,-1,10
21,1,3,1,3,1,3,0,1,1,0,0,0,0,1,0,3
35,3,9,1,4,3,9,0,3,3,1,1,0,1,1,-16,7
34,1,5,1,3,1,5,0,4,4,3,0,1,0,3,-8,5
15,4,6,2,3,4,6,2,2,4,0,0,0,3,1,-12,11
27,8,16,4,6,8,16,3,6,9,1,3,1,2,2,9,21
21,4,9,1,4,4,9,1,2,3,1,0,1,0,0,7,11
26,6,11,5,6,6,11,2,3,5,0,1,2,2,4,27,17
31,7,10,3,5,7,10,1,3,4,4,1,0,0,2,11,18
26,5,11,1,1,5,11,3,6,9,2,0,1,1,5,12,12
22,3,8,2,3,3,8,1,3,4,2,1,0,2,2,22,13
17,6,14,2,3,6,14,1,6,7,3,0,0,0,3,12,17
20,7,12,1,2,7,12,1,3,4,3,0,1,1,2,29,16
16,2,5,0,1,2,5,0,0,0,1,1,0,2,5,5,5
35,9,18,4,6,9,18,0,4,4,3,0,1,4,3,11,28
24,5,11,3,5,5,11,1,1,2,5,0,0,3,3,4,19
33,6,14,5,7,6,14,1,3,4,5,1,0,7,2,-2,32
38,8,19,0,4,8,19,1,3,4,7,0,0,2,4,-2,20
35,7,19,3,7,7,19,1,3,4,10,0,0,2,1,-12,21
31,7,15,3,7,7,15,1,2,3,5,1,0,1,2,10,22
28,8,14,2,3,8,14,0,4,4,9,1,0,2,1,19,23
31,5,13,1,4,5,13,0,1,1,5,0,0,4,3,6,16
27,5,14,0,3,5,14,0,0,0,8,0,0,4,3,4,14
24,8,17,1,3,8,17,1,1,2,4,1,0,3,1,16,20
27,7,12,3,4,7,12,0,9,9,4,0,0,3,3,6,21
15,1,6,0,1,1,6,0,2,2,4,0,0,2,2,-17,2
24,5,9,1,1,5,9,1,5,6,0,0,0,2,2,-3,13
24,3,6,2,4,3,6,1,2,3,3,4,0,0,2,20,11
18,2,5,0,0,2,5,0,1,1,4,1,1,1,5,-14,4
17,2,4,0,2,2,4,0,1,1,4,0,0,2,1,6,4
19,1,3,1,1,1,3,0,2,2,4,3,1,3,4,-4,5
30,8,15,2,7,8,15,0,4,4,6,1,0,1,3,-8,21
29,14,17,5,8,14,17,0,2,2,1,1,0,0,5,-4,35
31,9,12,0,0,9,12,0,1,1,3,0,0,3,4,-13,19
29,2,7,1,2,2,7,0,4,4,4,2,1,4,4,6,8
31,6,14,0,1,6,14,1,3,4,4,1,0,1,1,4,15
39,7,12,2,3,7,12,2,4,6,4,0,0,4,3,-13,16
34,0,6,0,4,0,6,0,4,4,1,2,0,3,3,-12,3
35,6,10,2,2,6,10,0,2,2,5,0,0,3,2,-10,14
33,2,7,0,1,2,7,2,2,4,2,1,1,1,2,-20,4
27,3,5,0,1,3,5,0,3,3,3,0,0,3,1,21,6
18,2,3,0,0,2,3,0,2,2,2,0,1,0,4,-1,4
37,4,13,1,4,4,13,0,4,4,10,1,0,3,2,-8,9
23,4,8,1,4,4,8,0,3,3,7,1,0,1,1,-2,12
24,5,10,3,3,5,10,0,4,4,2,1,0,3,3,11,14
29,6,16,1,4,6,16,0,2,2,6,0,0,2,0,-1,14
20,2,8,0,2,2,8,0,2,2,4,1,1,3,2,-14,4
25,4,13,1,6,4,13,0,1,1,3,2,1,5,5,-5,9
26,5,11,0,2,5,11,2,1,3,10,3,0,4,1,15,12
31,7,10,2,2,7,10,0,3,3,2,2,0,5,2,4,16
31,7,12,2,2,7,12,0,1,1,5,1,0,3,5,-2,20
34,5,13,3,11,5,13,1,3,4,2,5,0,3,1,7,15
22,2,5,1,4,2,5,2,2,4,0,2,1,2,4,-1,5
23,2,7,0,4,2,7,2,5,7,0,0,0,0,3,-3,4
21,4,12,3,7,4,12,2,4,6,4,0,1,2,2,8,11
21,2,6,0,3,2,6,0,3,3,0,1,0,0,2,-8,4
23,5,5,4,4,5,5,0,3,3,1,2,2,0,2,15,14
28,2,7,2,7,2,7,1,3,4,1,1,0,0,3,-25,6
20,5,8,5,6,5,8,0,0,0,1,1,0,1,4,1,15
28,3,12,1,8,3,12,0,6,6,0,6,1,2,2,15,7
26,4,10,0,4,4,10,0,2,2,1,2,1,0,1,5,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,8,2,5,4,8,0,4,4,3,0,0,2,2,-1,13
30,6,16,2,9,6,16,0,2,2,3,2,0,2,2,-7,14
25,5,12,3,6,5,12,0,2,2,4,0,0,4,1,-12,13
30,5,10,2,5,5,10,0,2,2,5,3,0,6,1,-3,12
26,5,15,2,6,5,15,0,2,2,5,0,0,1,2,-11,14
30,8,10,2,2,8,10,0,1,1,3,1,0,3,0,-8,18
23,8,12,1,2,8,12,0,3,3,2,1,0,2,0,-2,21
25,4,12,1,6,4,12,1,1,2,0,2,0,3,2,-3,12
24,1,7,1,4,1,7,0,4,4,4,1,0,3,1,-2,3
25,3,10,2,3,3,10,0,2,2,5,1,0,2,2,-18,8
31,2,11,0,1,2,11,2,2,4,3,2,0,3,1,-4,4
15,0,2,0,0,0,2,0,0,0,2,0,0,1,2,-10,3
27,6,10,1,2,6,10,2,2,4,1,0,0,2,1,3,16
30,7,14,1,4,7,14,0,2,2,3,0,0,0,1,6,18
27,5,12,1,3,5,12,2,4,6,2,2,1,1,1,3,16
21,3,9,1,2,3,9,0,4,4,1,0,0,3,3,7,9
27,5,13,0,2,5,13,2,0,2,3,2,0,4,0,3,11
31,11,18,2,6,11,18,2,6,8,1,2,1,2,1,4,30
32,9,15,3,6,9,15,1,4,5,1,0,0,2,3,11,21
27,11,16,3,5,11,16,0,2,2,1,3,0,1,2,-3,29
37,7,13,0,0,7,13,4,8,12,1,1,1,0,1,14,17
31,8,13,0,0,8,13,2,10,12,1,2,0,3,1,0,21
27,4,16,0,0,4,16,10,2,12,4,0,1,1,0,-8,15
27,7,9,0,0,7,9,3,7,10,3,0,1,3,3,12,19
30,6,13,0,0,6,13,1,9,10,1,0,1,2,1,1,15
30,10,17,0,0,10,17,2,7,9,3,0,4,1,3,-1,21
30,8,13,0,0,8,13,4,7,11,2,0,1,2,3,1,22
31,7,15,0,0,7,15,5,6,11,2,0,0,2,2,-3,21
25,8,13,0,0,8,13,2,5,7,2,0,0,5,1,-15,21
34,7,14,0,0,7,14,3,2,5,1,0,1,0,2,1,24
8,1,5,0,0,1,5,1,1,2,2,1,0,0,2,15,4
17,2,4,0,0,2,4,0,4,4,3,1,0,1,1,4,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,4,0,0,3,4,2,1,3,0,1,0,1,0,2,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,3,12,0,0,3,12,0,5,5,8,2,0,5,2,-18,6
35,12,17,1,3,12,17,1,3,4,9,2,0,6,4,18,29
34,6,11,1,2,6,11,0,1,1,1,3,0,4,2,-24,18
26,2,10,0,2,2,10,0,2,2,3,0,0,0,2,-36,8
40,2,11,1,3,2,11,0,5,5,7,4,0,4,3,3,9
8,2,4,0,1,2,4,0,2,2,0,0,0,2,2,-7,4
37,6,17,1,7,6,17,2,4,6,2,1,0,2,5,-2,16
29,8,12,1,2,8,12,1,1,2,2,0,1,4,5,-10,19
24,2,9,0,4,2,9,1,4,5,0,0,0,3,3,4,9
27,4,8,0,0,4,8,0,0,0,0,0,0,0,4,-15,11
40,9,16,6,11,9,16,0,0,0,2,0,0,4,3,-9,32
44,8,16,2,6,8,16,0,1,1,5,0,0,1,4,-23,24
36,6,19,3,9,6,19,0,2,2,1,2,0,3,6,13,15
36,5,15,1,3,5,15,0,4,4,7,0,0,0,5,-6,12
34,4,9,1,4,4,9,2,1,3,5,0,0,2,4,-25,16
27,8,15,3,6,8,15,0,0,0,3,0,0,1,5,-16,21
39,5,11,3,6,5,11,0,5,5,5,0,0,2,3,-3,13
37,8,13,4,8,8,13,0,3,3,5,0,0,2,0,26,20
39,4,10,1,4,4,10,2,1,3,2,1,0,0,3,-17,13
34,8,14,2,4,8,14,3,5,8,1,1,0,2,2,-27,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,7,1,2,2,7,0,1,1,4,2,0,0,4,-1,8
40,5,14,3,6,5,14,1,0,1,2,1,0,2,0,7,15
37,7,9,3,4,7,9,0,8,8,3,0,0,3,1,11,18
45,3,10,1,5,3,10,1,2,3,4,1,0,0,3,4,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,2,0,1,0,2,0,3,3,1,0,0,0,1,-8,0
32,2,4,1,3,2,4,0,4,4,1,1,0,1,1,14,5
8,1,3,0,2,1,3,1,1,2,0,1,0,0,1,-9,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3,4,0,0,3,4,2,5,7,2,0,1,1,2,-4,7
14,3,7,0,0,3,7,2,2,4,0,0,1,1,1,0,7
23,6,8,0,0,6,8,5,6,11,0,1,0,1,4,8,14
17,3,7,0,0,3,7,0,3,3,0,0,1,0,3,-6,7
28,5,14,0,0,5,14,5,8,13,0,1,1,1,4,-18,10
24,3,3,0,0,3,3,4,5,9,2,1,2,1,6,8,6
24,4,7,0,0,4,7,1,4,5,2,0,0,0,4,7,8
14,1,4,0,0,1,4,3,2,5,0,0,3,2,5,-18,5
23,5,7,0,0,5,7,0,3,3,0,0,1,0,5,8,12
17,0,3,0,0,0,3,2,2,4,0,1,2,2,4,-3,1
26,7,11,2,5,7,11,0,6,6,2,0,0,1,1,-2,21
27,2,8,1,3,2,8,2,6,8,3,0,1,2,2,0,9
31,8,17,3,6,8,17,2,4,6,3,0,1,1,3,-2,21
19,1,6,0,0,1,6,1,2,3,2,0,1,2,1,-12,6
29,5,10,1,5,5,10,1,5,6,2,2,0,4,2,5,14
19,2,10,1,4,2,10,1,1,2,1,0,0,0,1,-22,7
34,6,15,1,3,6,15,1,7,8,2,2,0,0,1,-8,21
26,8,12,3,4,8,12,0,5,5,4,0,1,3,3,-7,23
26,5,11,0,2,5,11,0,3,3,0,2,1,1,3,1,15
17,3,7,0,1,3,7,0,2,2,1,0,0,3,2,-6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,6,8,2,2,6,8,0,2,2,0,1,0,0,3,15,14
22,4,6,0,2,4,6,0,3,3,1,0,0,1,2,4,8
18,2,3,1,2,2,3,0,0,0,0,1,0,0,2,13,6
17,6,9,0,2,6,9,0,3,3,2,2,0,1,2,-16,13
8,0,2,0,0,0,2,0,1,1,0,0,0,0,2,5,0
4,0,1,0,1,0,1,0,1,1,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3,9,0,3,3,9,2,0,2,1,2,1,1,0,7,8
16,0,1,0,1,0,1,0,0,0,3,0,0,0,1,-1,2
16,1,4,0,2,1,4,0,0,0,2,0,0,1,0,4,2
16,1,7,0,1,1,7,0,3,3,1,1,0,0,1,3,2
13,2,4,2,2,2,4,0,1,1,2,0,0,0,1,-3,6
16,2,4,0,2,2,4,0,2,2,0,0,0,2,3,11,6
19,3,10,2,3,3,10,1,0,1,3,2,0,1,2,13,8
18,6,10,3,3,6,10,0,4,4,2,0,0,0,1,13,15
16,1,5,1,3,1,5,0,0,0,2,0,0,3,2,-17,3
15,4,9,1,3,4,9,0,3,3,4,0,0,2,1,6,9
21,2,6,0,3,2,6,0,0,0,2,0,0,1,3,-7,4
37,6,12,3,5,6,12,2,1,3,1,1,0,3,2,1,16
29,1,7,0,2,1,7,0,2,2,2,0,0,2,2,0,8
26,2,3,1,2,2,3,0,0,0,2,1,1,1,1,3,6
33,6,11,2,4,6,11,0,4,4,1,1,0,0,2,6,16
35,4,6,0,2,4,6,0,4,4,0,1,0,1,2,11,10
24,3,5,2,2,3,5,1,2,3,0,1,0,0,1,-4,8
34,6,12,3,6,6,12,0,0,0,2,0,1,1,1,16,16
24,5,10,2,5,5,10,0,0,0,1,0,1,0,2,13,13
34,5,5,3,3,5,5,0,1,1,1,2,0,2,1,12,18
34,8,17,3,7,8,17,0,5,5,4,1,0,5,4,-2,21
7,0,3,0,2,0,3,0,2,2,3,0,0,0,0,5,0
27,5,10,2,3,5,10,0,2,2,7,1,0,2,3,-4,12
21,6,11,0,2,6,11,1,2,3,5,0,1,4,2,-2,13
24,3,12,1,3,3,12,1,1,2,6,1,0,2,2,-12,10
22,1,5,1,3,1,5,1,1,2,6,0,1,1,1,4,3
30,4,7,3,6,4,7,1,2,3,3,1,0,3,3,-2,11
20,1,6,1,4,1,6,1,0,1,6,1,0,2,2,0,3
21,1,5,1,5,1,5,0,1,1,0,0,1,0,1,-19,3
30,3,9,3,6,3,9,0,5,5,1,1,0,0,4,-2,12
20,2,4,0,1,2,4,0,3,3,3,1,1,2,1,-14,9
24,0,4,0,3,0,4,0,1,1,3,1,0,0,2,-13,0
19,6,13,0,0,6,13,6,3,9,0,0,1,0,4,-6,15
13,0,1,0,0,0,1,0,2,2,0,0,0,4,4,-17,3
9,6,6,0,0,6,6,1,3,4,0,0,2,0,1,15,12
14,4,6,0,0,4,6,0,0,0,0,0,0,0,2,-16,8
25,3,5,0,0,3,5,2,7,9,1,0,2,0,2,-1,8
30,6,7,0,0,6,7,2,8,10,0,0,2,2,2,-2,13
19,2,5,0,0,2,5,1,4,5,2,0,1,0,0,-3,8
12,4,6,0,0,4,6,1,3,4,3,2,0,0,1,10,12
11,2,2,0,0,2,2,1,4,5,0,0,0,1,3,9,4
20,3,7,0,0,3,7,3,4,7,2,1,2,1,4,14,11
22,3,5,2,4,3,5,0,2,2,0,0,0,0,1,-5,8
15,1,3,0,2,1,3,2,1,3,0,0,0,0,1,22,5
13,0,2,0,2,0,2,1,1,2,4,1,0,0,1,-10,0
12,2,5,1,4,2,5,0,5,5,0,0,1,1,1,3,7
21,2,3,2,2,2,3,0,2,2,1,0,0,0,3,4,9
25,4,8,4,5,4,8,2,4,6,0,0,0,1,1,-10,12
20,0,3,0,3,0,3,0,3,3,0,0,0,1,2,9,0
21,2,5,2,5,2,5,1,3,4,3,0,0,0,1,-2,8
35,2,6,1,5,2,6,1,1,2,0,0,0,1,3,5,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,5,0,0,3,5,2,4,6,1,0,0,0,0,2,9
22,4,8,0,0,4,8,5,5,10,2,0,1,2,4,-7,10
10,0,0,0,0,0,0,1,2,3,0,0,2,0,4,9,0
6,2,2,0,0,2,2,0,1,1,0,0,0,0,2,5,4
12,2,5,0,0,2,5,1,3,4,0,0,0,0,3,-3,4
15,1,3,0,0,1,3,2,4,6,1,0,0,0,2,13,2
7,1,1,0,0,1,1,0,3,3,1,0,0,0,2,2,4
14,1,4,0,0,1,4,1,5,6,1,1,1,3,3,4,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,1,0,0,1,1,0,1,1,0,0,2,0,0,12,5
29,4,6,0,0,4,6,6,5,11,0,0,3,3,5,-22,10
23,4,5,0,0,4,5,1,3,4,1,0,0,1,2,4,9
14,1,2,0,0,1,2,1,2,3,0,0,0,1,1,-7,2
9,2,3,0,0,2,3,3,0,3,0,0,0,0,2,1,7
18,2,9,0,0,2,9,1,0,1,3,0,0,0,1,-17,8
33,2,10,0,4,2,10,1,4,5,2,0,0,2,5,-2,8
17,3,7,1,3,3,7,0,4,4,0,1,0,1,1,9,8
20,3,7,1,1,3,7,0,2,2,0,0,0,2,3,1,13
27,5,12,1,1,5,12,0,3,3,1,0,0,2,1,-11,13
18,5,5,1,1,5,5,0,3,3,1,1,0,3,1,-5,11
23,6,8,2,3,6,8,2,3,5,1,0,0,1,4,3,14
30,4,7,1,3,4,7,3,7,10,1,2,0,1,0,4,10
7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-7,0
27,5,9,1,2,5,9,1,6,7,3,0,1,0,0,-12,18
32,3,7,0,2,3,7,2,6,8,1,0,0,1,1,-3,7
24,4,4,1,1,4,4,1,6,7,4,0,0,2,6,1,10
24,3,8,0,4,3,8,0,9,9,0,0,1,2,1,-11,10
37,3,9,1,2,3,9,3,6,9,3,1,0,0,1,-2,9
26,3,9,2,4,3,9,3,6,9,2,1,0,2,2,-16,12
2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,5,6,0,0,5,6,0,5,5,0,0,0,2,3,7,15
7,2,2,0,0,2,2,1,2,3,2,0,0,1,1,1,4
5,0,2,0,0,0,2,1,1,2,0,0,0,0,1,-5,0
5,2,3,0,0,2,3,1,2,3,0,0,0,2,0,-3,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,1,1,1,2,0,1,1,0,0,0,0,0,-1,3
19,4,13,0,1,4,13,2,4,6,3,1,2,1,3,10,8
15,2,5,0,1,2,5,0,3,3,2,0,4,2,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,0,0,2,2,0,0,0,0,0,0,0,0,4,6
18,7,11,0,0,7,11,0,1,1,7,0,0,1,1,6,15
19,4,10,1,2,4,10,0,3,3,5,2,0,2,1,8,11
28,6,12,1,3,6,12,1,2,3,8,1,0,3,3,3,16
19,1,8,0,2,1,8,0,1,1,2,2,0,1,2,-7,2
10,1,3,0,2,1,3,1,0,1,1,0,0,4,1,-13,2
8,0,3,0,0,0,3,0,1,1,1,1,0,1,1,7,2
13,3,6,1,3,3,6,1,2,3,1,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
