"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14862-15925","PG","Phil (Flip)","Pressey","11.575","20","3500","PHO@ORL","PHO","ORL","","","",""
"14862-23220","SF","Chris","Copeland","3.1875","24","3500","PHO@ORL","ORL","PHO","","","",""
"14862-40819","PF","Jarell","Martin","4.279999999999999","5","3500","UTA@MEM","MEM","UTA","","","",""
"14862-9647","SF","Thabo","Sefolosha","16.334545454545456","55","3500","ATL@LAL","ATL","LAL","","","",""
"14862-23757","PG","Brian","Roberts","7.529411764705882","34","3500","POR@TOR","POR","TOR","","","",""
"14862-55058","SF","Bruno","Caboclo","0.7333333333333334","3","3500","POR@TOR","TOR","POR","","","",""
"14862-12459","C","Nikola","Pekovic","7.391666666666667","12","3500","MIN@MIL","MIN","MIL","O","Achilles","",""
"14862-55063","C","Walter","Tavares","5.9","10","3500","ATL@LAL","ATL","LAL","","","",""
"14862-15964","PG","Lorenzo","Brown","5.4875","8","3500","PHO@ORL","PHO","ORL","","","",""
"14862-55061","SF","Damien","Inglis","2.7249999999999996","8","3500","MIN@MIL","MIL","MIN","","","",""
"14862-15954","PG","Kendall","Marshall","8.666666666666666","18","3500","MIA@PHI","PHI","MIA","","","",""
"14862-9693","PG","Beno","Udrih","10.054545454545455","44","3500","MIA@PHI","MIA","PHI","O","Foot","",""
"14862-9694","SG","Kevin","Martin","14.774358974358975","39","3500","MIN@MIL","MIN","MIL","","","",""
"14862-23248","SG","RJ","Hunter","5.1499999999999995","28","3500","NY@BOS","BOS","NY","","","",""
"14862-15475","PF","Cory","Jefferson","5.4","8","3500","PHO@ORL","PHO","ORL","","","",""
"14862-9669","PF","Jason","Smith","11.853703703703705","54","3500","PHO@ORL","ORL","PHO","","","",""
"14862-9668","PF","Elton","Brand","0","0","3500","MIA@PHI","PHI","MIA","","","",""
"14862-42202","PF","Christian","Wood","7.992857142857143","14","3500","MIA@PHI","PHI","MIA","","","",""
"14862-15951","SF","P.J.","Hairston","11.205454545454545","55","3500","UTA@MEM","MEM","UTA","","","",""
"14862-23715","SG","Jordan","Adams","8.95","2","3500","UTA@MEM","MEM","UTA","O","Knee","",""
"14862-9679","PF","Louis","Amundson","5.4409090909090905","22","3500","NY@BOS","NY","BOS","","","",""
"14862-9678","PF","Channing","Frye","11.864583333333334","48","3500","WAS@CLE","CLE","WAS","","","",""
"14862-15993","SG","Pat","Connaughton","1.7749999999999997","24","3500","POR@TOR","POR","TOR","","","",""
"14862-12424","C","Timofey","Mozgov","13.480357142857143","56","3500","WAS@CLE","CLE","WAS","","","",""
"14862-15996","PG","Jerian","Grant","10.605357142857143","56","3500","NY@BOS","NY","BOS","","","",""
"14862-24244","SF","Cleanthony","Early","1.3900000000000001","10","3500","NY@BOS","NY","BOS","O","Knee","",""
"14862-40202","SF","Sergey","Karasev","2.6714285714285713","28","3500","BKN@DEN","BKN","DEN","","","",""
"14862-42689","PG","Tyler","Ennis","5.126923076923077","26","3500","MIN@MIL","MIL","MIN","","","",""
"14862-40200","C","Lucas","Nogueira","5.366666666666666","21","3500","POR@TOR","TOR","POR","","","",""
"14862-9725","SF","C.J.","Miles","18.755102040816325","49","3500","IND@CHA","IND","CHA","O","Calf","",""
"14862-9720","C","Andrea","Bargnani","9.726086956521739","46","3500","BKN@DEN","BKN","DEN","","","",""
"14862-40208","PG","Raul","Neto","11.99322033898305","59","3500","UTA@MEM","UTA","MEM","","","",""
"14862-66520","C","Sasha","Kaun","1.9428571428571428","14","3500","WAS@CLE","CLE","WAS","","","",""
"14862-17218","PF","Andrew","Nicholson","10.648717948717948","39","3500","PHO@ORL","ORL","PHO","","","",""
"14862-9698","PF","Jason","Thompson","6.082142857142857","28","3500","POR@TOR","TOR","POR","","","",""
"14862-12445","SG","Gary","Neal","14.3275","40","3500","WAS@CLE","WAS","CLE","O","Thigh","",""
"14862-9706","SF","Richard","Jefferson","9.592727272727274","55","3500","WAS@CLE","CLE","WAS","","","",""
